"Country","date","update","cases","new_cases","deaths","new_deaths","recovered","new_recovered"
"SolomonIslands",2021-10-31,22,20,0,0,0,0,0
"Somalia",2021-10-31,22,21998,2018,1208,97,0,0
"SouthAfrica",2021-10-31,22,2922116,19444,89177,1551,0,0
"SouthSudan",2021-10-31,22,12361,351,133,3,0,0
"Spain",2021-10-31,22,5011148,52057,87368,953,0,0
"SriLanka",2021-10-31,22,541073,23696,13743,837,0,0
"Sudan",2021-10-31,22,40433,2150,3099,197,0,0
"Suriname",2021-10-31,22,49019,7388,1092,208,0,0
"Sweden",2021-10-31,22,1171512,18626,15025,161,0,0
"Switzerland",2021-10-31,22,872558,32195,11234,147,0,0
"Syria",2021-10-31,22,43146,8941,2558,311,0,0
"Taiwan",2021-10-31,22,16412,189,847,5,0,0
"Tajikistan",2021-10-31,22,17486,2,125,0,0,0
"Tanzania",2021-10-31,22,26154,24787,725,675,0,0
"Thailand",2021-10-31,22,1912024,308549,19205,2478,0,0
"TimorLeste",2021-10-31,22,19790,292,122,5,0,0
"Togo",2021-10-31,22,26079,650,242,13,0,0
"Tonga",2021-10-31,22,1,1,0,0,0,0
"TrinidadandTobago",2021-10-31,22,57329,6620,1696,214,0,0
"Tunisia",2021-10-31,22,712747,5557,25241,351,0,0
"Turkey",2021-10-31,22,8032958,878918,70611,6557,0,0
"Uganda",2021-10-31,22,126171,2599,3215,59,0,0
"Ukraine",2021-10-31,22,3058108,524807,72073,12093,0,0
"UnitedArabEmirates",2021-10-31,22,739905,3913,2136,39,0,0
"UnitedKingdom",2021-10-31,22,9100442,1256555,141055,4012,0,0
"Uruguay",2021-10-31,22,393899,4971,6078,23,0,0
"US",2021-10-31,22,46009248,2505759,747343,47771,0,0
"Uzbekistan",2021-10-31,22,185963,12068,1323,84,0,0
"Vanuatu",2021-10-31,22,6,2,1,0,0,0
"Venezuela",2021-10-31,22,407151,38183,4891,422,0,0
"Vietnam",2021-10-31,22,921122,130367,22083,2782,0,0
"WestBankandGaza",2021-10-31,22,452997,49281,4663,565,0,0
"Yemen",2021-10-31,22,9791,724,1889,168,0,0
"Zambia",2021-10-31,22,209734,688,3661,13,0,0
"Zimbabwe",2021-10-31,22,132977,2157,4678,55,0,0
"Afghanistan",2021-11-30,23,157289,1039,7308,28,0,0
"Albania",2021-11-30,23,199945,14645,3096,172,0,0
"Algeria",2021-11-30,23,210531,4079,6071,151,0,0
"Andorra",2021-11-30,23,17115,1599,131,1,0,0
"Angola",2021-11-30,23,65168,735,1733,23,0,0
"AntiguaandBarbuda",2021-11-30,23,4141,83,117,15,0,0
"Argentina",2021-11-30,23,5330748,41941,116589,639,0,0
"Armenia",2021-11-30,23,338518,30192,7567,1239,0,0
"Australia",2021-11-30,23,211655,39625,2011,268,0,0
"Austria",2021-11-30,23,1159995,329014,12492,1135,0,0
"Azerbaijan",2021-11-30,23,588318,56948,7856,782,0,0
"Bahamas",2021-11-30,23,22791,440,671,28,0,0
"Bahrain",2021-11-30,23,277690,861,1394,1,0,0
"Bangladesh",2021-11-30,23,1576284,6745,27981,113,0,0
"Barbados",2021-11-30,23,25316,7553,229,76,0,0
"Belarus",2021-11-30,23,654718,54550,5081,450,0,0
"Belgium",2021-11-30,23,1766035,405385,27015,1021,0,0
"Belize",2021-11-30,23,30431,3633,578,87,0,0
"Benin",2021-11-30,23,24850,101,161,0,0,0
"Bhutan",2021-11-30,23,2640,19,3,0,0,0
"Bolivia",2021-11-30,23,537559,23975,19171,246,0,0
"BosniaandHerzegovina",2021-11-30,23,275065,22307,12586,1091,0,0
"Botswana",2021-11-30,23,195068,8474,2418,12,0,0
"Brazil",2021-11-30,23,22100143,285518,614985,6903,0,0
"Brunei",2021-11-30,23,15058,1928,97,9,0,0
"Bulgaria",2021-11-30,23,695057,92565,28453,4454,0,0
"BurkinaFaso",2021-11-30,23,16000,1207,286,72,0,0
"Burma",2021-11-30,23,522402,22329,19104,407,0,0
"Burundi",2021-11-30,23,20415,376,38,0,0,0
"Cambodia",2021-11-30,23,120134,1612,2940,152,0,0
"Cameroon",2021-11-30,23,106794,4295,1791,105,0,0
"Canada",2021-11-30,23,1800867,77361,29739,717,0,0
"CapeVerde",2021-11-30,23,38370,155,349,0,0,0
"CentralAfricanRepublic",2021-11-30,23,11708,190,101,1,0,0
"Chad",2021-11-30,23,5107,38,175,1,0,0
"Chile",2021-11-30,23,1762751,67703,38346,589,0,0
"China",2021-11-30,23,98824,1581,4636,0,0,0
"Colombia",2021-11-30,23,5069644,67257,128528,1247,0,0
"Comoros",2021-11-30,23,4501,242,150,3,0,0
"Congo",2021-11-30,23,18970,1647,354,96,0,0
"CostaRica",2021-11-30,23,566839,7141,7299,270,0,0
"CotedIvoire",2021-11-30,23,61724,427,704,9,0,0
"Croatia",2021-11-30,23,608205,137857,10899,1679,0,0
"Cuba",2021-11-30,23,962486,10485,8304,68,0,0
"Cyprus",2021-11-30,23,134473,10456,597,22,0,0
"Czechia",2021-11-30,23,2150042,387140,33069,2316,0,0
"DemocraticRepublicoftheCongo",2021-11-30,23,58234,764,1107,16,0,0
"Denmark",2021-11-30,23,492483,101756,2908,192,0,0
"DiamondPrincess",2021-11-30,23,712,0,13,0,0,0
"Djibouti",2021-11-30,23,13504,26,186,5,0,0
"Dominica",2021-11-30,23,6028,1205,38,6,0,0
"DominicanRepublic",2021-11-30,23,407251,25584,4204,74,0,0
"Ecuador",2021-11-30,23,526870,11011,33250,292,0,0
"Egypt",2021-11-30,23,358578,27561,20474,1823,0,0
"ElSalvador",2021-11-30,23,119803,6381,3776,147,0,0
"EquatorialGuinea",2021-11-30,23,13592,224,175,8,0,0
"Eritrea",2021-11-30,23,7358,524,60,15,0,0
"Estonia",2021-11-30,23,222584,28615,1800,269,0,0
"Eswatini",2021-11-30,23,46656,235,1248,6,0,0
"Ethiopia",2021-11-30,23,371536,6369,6755,296,0,0
"Fiji",2021-11-30,23,52506,365,696,22,0,0
"Finland",2021-11-30,23,186538,29007,1335,177,0,0
"France",2021-11-30,23,7778575,510048,120112,1487,0,0
"Gabon",2021-11-30,23,37342,1817,279,40,0,0
"Gambia",2021-11-30,23,9989,24,342,2,0,0
"Georgia",2021-11-30,23,845643,126396,12054,2009,0,0
"Germany",2021-11-30,23,5923564,1315606,101794,6059,0,0
"Ghana",2021-11-30,23,130920,843,1209,34,0,0
"Greece",2021-11-30,23,938903,196733,18157,2219,0,0
"Grenada",2021-11-30,23,5897,57,200,2,0,0
"Guatemala",2021-11-30,23,617984,16412,15943,849,0,0
"Guinea",2021-11-30,23,30770,117,387,2,0,0
"GuineaBissau",2021-11-30,23,6440,306,148,7,0,0
"Guyana",2021-11-30,23,37874,2326,994,81,0,0
"Haiti",2021-11-30,23,25175,1215,738,67,0,0
"HolySee",2021-11-30,23,27,0,0,0,0,0
"Honduras",2021-11-30,23,377859,2478,10402,163,0,0
"HongKong",2021-11-30,23,12436,90,213,0,0,0
"Hungary",2021-11-30,23,1103108,239689,34521,3792,0,0
"Iceland",2021-11-30,23,17894,4402,35,2,0,0
"India",2021-11-30,23,34596776,310962,469247,10810,0,0
"Indonesia",2021-11-30,23,4256409,12051,143830,425,0,0
"Iran",2021-11-30,23,6117445,192807,129830,3527,0,0
"Iraq",2021-11-30,23,2081172,25924,23820,650,0,0
"Ireland",2021-11-30,23,570115,124521,5652,216,0,0
"Israel",2021-11-30,23,1343660,16202,8196,96,0,0
"Italy",2021-11-30,23,5028547,256582,133828,1728,0,0
"Jamaica",2021-11-30,23,91249,2235,2392,156,0,0
"Japan",2021-11-30,23,1726636,4293,18357,93,0,0
"Jordan",2021-11-30,23,953943,91402,11608,570,0,0
"Kazakhstan",2021-11-30,23,1054972,34708,17845,767,0,0
"Kenya",2021-11-30,23,255088,1778,5335,54,0,0
"Kiribati",2021-11-30,23,2,0,0,0,0,0
"Kosovo",2021-11-30,23,161091,329,2984,7,0,0
"Kuwait",2021-11-30,23,413362,684,2465,4,0,0
"Kyrgyzstan",2021-11-30,23,183351,2092,2746,75,0,0
"Laos",2021-11-30,23,73738,33467,170,105,0,0
"Latvia",2021-11-30,23,253659,34520,4179,926,0,0
"Lebanon",2021-11-30,23,670656,28632,8725,223,0,0
"Lesotho",2021-11-30,23,21779,144,662,4,0,0
"Liberia",2021-11-30,23,5824,12,287,0,0,0
"Libya",2021-11-30,23,372636,15298,5456,357,0,0
"Liechtenstein",2021-11-30,23,4678,1016,61,0,0,0
"Lithuania",2021-11-30,23,470298,61583,6737,864,0,0
"Luxembourg",2021-11-30,23,89181,7498,875,32,0,0
"Macao",2021-11-30,23,77,0,0,0,0,0
"Madagascar",2021-11-30,23,44330,704,967,4,0,0
"Malawi",2021-11-30,23,61916,120,2306,5,0,0
"Malaysia",2021-11-30,23,2632782,161140,30425,1513,0,0
"Maldives",2021-11-30,23,91650,4012,250,7,0,0
"Mali",2021-11-30,23,17434,1361,606,43,0,0
"Malta",2021-11-30,23,39435,1782,468,7,0,0
"MarshallIslands",2021-11-30,23,4,0,0,0,0,0
"Mauritania",2021-11-30,23,39266,1946,832,35,0,0
"Mauritius",2021-11-30,23,21543,3845,240,74,0,0
"Mexico",2021-11-30,23,3884566,77355,293950,5585,0,0
"Moldova",2021-11-30,23,363774,26006,9119,1329,0,0
"Monaco",2021-11-30,23,3738,324,36,0,0,0
"Mongolia",2021-11-30,23,382082,21765,2005,260,0,0
"Montenegro",2021-11-30,23,157376,13062,2307,204,0,0
"Morocco",2021-11-30,23,949917,3772,14776,108,0,0
"Mozambique",2021-11-30,23,151548,256,1941,11,0,0
"MSZaandam",2021-11-30,23,9,0,2,0,0,0
"Namibia",2021-11-30,23,129187,260,3573,19,0,0
"Nepal",2021-11-30,23,821366,8796,11526,119,0,0
"Netherlands",2021-11-30,23,2684457,512467,19863,1013,0,0
"NewZealand",2021-11-30,23,11724,5129,44,16,0,0
"Nicaragua",2021-11-30,23,17254,832,212,4,0,0
"Niger",2021-11-30,23,7007,641,259,46,0,0
"Nigeria",2021-11-30,23,214218,2257,2977,81,0,0
"NorthMacedonia",2021-11-30,23,215585,13033,7581,449,0,0
"Norway",2021-11-30,23,267843,60563,1054,154,0,0
"Oman",2021-11-30,23,304554,263,4113,2,0,0
"Pakistan",2021-11-30,23,1285254,11694,28737,281,0,0
"Palau",2021-11-30,23,8,0,0,0,0,0
"Panama",2021-11-30,23,477742,5078,7365,50,0,0
"PapuaNewGuinea",2021-11-30,23,35179,5464,546,176,0,0
"Paraguay",2021-11-30,23,463058,2052,16472,226,0,0
"Peru",2021-11-30,23,2236351,34555,201176,930,0,0
"Philippines",2021-11-30,23,2832734,45458,48545,5373,0,0
"Poland",2021-11-30,23,3540061,514814,83583,6584,0,0
"Portugal",2021-11-30,23,1147249,56598,18441,284,0,0
"Qatar",2021-11-30,23,243447,4200,611,1,0,0
"RepublicofKorea",2021-11-30,23,452350,85964,3659,801,0,0
"Romania",2021-11-30,23,1779667,131636,56529,8778,0,0
"Russia",2021-11-30,23,9468640,1090656,269900,35706,0,0
"Rwanda",2021-11-30,23,100349,651,1342,11,0,0
"SaintKittsandNevis",2021-11-30,23,2786,117,28,5,0,0
"SaintLucia",2021-11-30,23,13000,441,280,25,0,0
"SaintVincentandtheGrenadines",2021-11-30,23,5525,530,74,6,0,0
"Samoa",2021-11-30,23,3,0,0,0,0,0
"SanMarino",2021-11-30,23,6039,492,93,1,0,0
"SaoTomeandPrincipe",2021-11-30,23,3731,17,56,0,0,0
"SaudiArabia",2021-11-30,23,549752,1135,8836,42,0,0
"Senegal",2021-11-30,23,73987,70,1885,7,0,0
"Serbia",2021-11-30,23,1254845,112096,11691,1736,0,0
"Seychelles",2021-11-30,23,23417,1174,125,6,0,0
"SierraLeone",2021-11-30,23,6402,5,121,0,0,0
"Singapore",2021-11-30,23,264725,66351,718,311,0,0
"Slovakia",2021-11-30,23,1170200,271274,14418,1384,0,0
"Slovenia",2021-11-30,23,420898,85048,5224,479,0,0
"SolomonIslands",2021-11-30,23,20,0,0,0,0,0
"Somalia",2021-11-30,23,23016,1018,1327,119,0,0
"SouthAfrica",2021-11-30,23,2968052,45936,89843,666,0,0
"SouthSudan",2021-11-30,23,12758,397,133,0,0,0
"Spain",2021-11-30,23,5164184,153036,88052,684,0,0
"SriLanka",2021-11-30,23,563989,22916,14346,603,0,0
"Sudan",2021-11-30,23,43084,2651,3159,60,0,0
"Suriname",2021-11-30,23,50848,1829,1167,75,0,0
"Sweden",2021-11-30,23,1204859,33347,15151,126,0,0
"Switzerland",2021-11-30,23,1014662,142104,11522,288,0,0
"Syria",2021-11-30,23,48170,5024,2749,191,0,0
"Taiwan",2021-11-30,23,16601,189,848,1,0,0
"Tajikistan",2021-11-30,23,17493,7,125,0,0,0
"Tanzania",2021-11-30,23,26270,116,730,5,0,0
"Thailand",2021-11-30,23,2115872,203848,20771,1566,0,0
"TimorLeste",2021-11-30,23,19823,33,122,0,0,0
"Togo",2021-11-30,23,26265,186,243,1,0,0
"Tonga",2021-11-30,23,1,0,0,0,0,0
"TrinidadandTobago",2021-11-30,23,71361,14032,2158,462,0,0
"Tunisia",2021-11-30,23,717572,4825,25373,132,0,0
"Turkey",2021-11-30,23,8797558,764600,76842,6231,0,0
"Uganda",2021-11-30,23,127550,1379,3252,37,0,0
"Ukraine",2021-11-30,23,3606622,548514,91268,19195,0,0
"UnitedArabEmirates",2021-11-30,23,742041,2136,2147,11,0,0
"UnitedKingdom",2021-11-30,23,10285745,1185303,145414,4359,0,0
"Uruguay",2021-11-30,23,399695,5796,6131,53,0,0
"US",2021-11-30,23,48560598,2551350,781328,33985,0,0
"Uzbekistan",2021-11-30,23,193208,7245,1402,79,0,0
"Vanuatu",2021-11-30,23,6,0,1,0,0,0
"Venezuela",2021-11-30,23,431296,24145,5144,253,0,0
"Vietnam",2021-11-30,23,1238082,316960,25252,3169,0,0
"WestBankandGaza",2021-11-30,23,460053,7056,4796,133,0,0
"Yemen",2021-11-30,23,10004,213,1950,61,0,0
"Zambia",2021-11-30,23,210169,435,3667,6,0,0
"Zimbabwe",2021-11-30,23,134625,1648,4707,29,0,0
"Afghanistan",2021-12-31,24,158084,795,7356,48,0,0
"Albania",2021-12-31,24,210224,10279,3217,121,0,0
"Algeria",2021-12-31,24,218432,7901,6276,205,0,0
"Andorra",2021-12-31,24,23740,6625,140,9,0,0
"Angola",2021-12-31,24,81593,16425,1770,37,0,0
"AntiguaandBarbuda",2021-12-31,24,4283,142,119,2,0,0
"Argentina",2021-12-31,24,5654408,323660,117169,580,0,0
"Armenia",2021-12-31,24,344930,6412,7972,405,0,0
"Australia",2021-12-31,24,402949,191294,2248,237,0,0
"Austria",2021-12-31,24,1278619,118624,13733,1241,0,0
"Azerbaijan",2021-12-31,24,616947,28629,8358,502,0,0
"Bahamas",2021-12-31,24,24476,1685,717,46,0,0
"Bahrain",2021-12-31,24,282062,4372,1394,0,0,0
"Bangladesh",2021-12-31,24,1585539,9255,28072,91,0,0
"Barbados",2021-12-31,24,28565,3249,260,31,0,0
"Belarus",2021-12-31,24,699110,44392,5578,497,0,0
"Belgium",2021-12-31,24,2105343,339308,28331,1316,0,0
"Belize",2021-12-31,24,32840,2409,602,24,0,0
"Benin",2021-12-31,24,24935,85,161,0,0,0
"Bhutan",2021-12-31,24,2660,20,3,0,0,0
"Bolivia",2021-12-31,24,599753,62194,19680,509,0,0
"BosniaandHerzegovina",2021-12-31,24,291313,16248,13442,856,0,0
"Botswana",2021-12-31,24,219509,24441,2444,26,0,0
"Brazil",2021-12-31,24,22291839,191696,619334,4349,0,0
"Brunei",2021-12-31,24,15470,412,98,1,0,0
"Bulgaria",2021-12-31,24,747108,52051,30955,2502,0,0
"BurkinaFaso",2021-12-31,24,17632,1632,318,32,0,0
"Burma",2021-12-31,24,530834,8432,19268,164,0,0
"Burundi",2021-12-31,24,27366,6951,38,0,0,0
"Cambodia",2021-12-31,24,120493,359,3012,72,0,0
"Cameroon",2021-12-31,24,109367,2573,1851,60,0,0
"Canada",2021-12-31,24,2192498,391631,30377,638,0,0
"CapeVerde",2021-12-31,24,41732,3362,352,3,0,0
"CentralAfricanRepublic",2021-12-31,24,12163,455,101,0,0,0
"Chad",2021-12-31,24,5703,596,181,6,0,0
"Chile",2021-12-31,24,1806494,43743,39115,769,0,0
"China",2021-12-31,24,102314,3490,4636,0,0,0
"Colombia",2021-12-31,24,5157440,87796,129942,1414,0,0
"Comoros",2021-12-31,24,6515,2014,157,7,0,0
"Congo",2021-12-31,24,20089,1119,367,13,0,0
"CostaRica",2021-12-31,24,570556,3717,7353,54,0,0
"CotedIvoire",2021-12-31,24,71004,9280,714,10,0,0
"Croatia",2021-12-31,24,715245,107040,12538,1639,0,0
"Cuba",2021-12-31,24,966004,3518,8322,18,0,0
"Cyprus",2021-12-31,24,166827,32354,638,41,0,0
"Czechia",2021-12-31,24,2475729,325687,36129,3060,0,0
"DemocraticRepublicoftheCongo",2021-12-31,24,74793,16559,1205,98,0,0
"Denmark",2021-12-31,24,810772,318289,3282,374,0,0
"DiamondPrincess",2021-12-31,24,712,0,13,0,0,0
"Djibouti",2021-12-31,24,13656,152,189,3,0,0
"Dominica",2021-12-31,24,6814,786,47,9,0,0
"DominicanRepublic",2021-12-31,24,418778,11527,4247,43,0,0
"Ecuador",2021-12-31,24,549418,22548,33681,431,0,0
"Egypt",2021-12-31,24,385575,26997,21752,1278,0,0
"ElSalvador",2021-12-31,24,121945,2142,3824,48,0,0
"EquatorialGuinea",2021-12-31,24,13710,118,175,0,0,0
"Eritrea",2021-12-31,24,8011,653,76,16,0,0
"Estonia",2021-12-31,24,241408,18824,1932,132,0,0
"Eswatini",2021-12-31,24,66109,19453,1303,55,0,0
"Ethiopia",2021-12-31,24,420342,48806,6937,182,0,0
"Fiji",2021-12-31,24,53332,826,698,2,0,0
"Finland",2021-12-31,24,260292,73754,1564,229,0,0
"France",2021-12-31,24,10077783,2299208,124729,4617,0,0
"Gabon",2021-12-31,24,41798,4456,288,9,0,0
"Gambia",2021-12-31,24,10170,181,343,1,0,0
"Georgia",2021-12-31,24,934741,89098,13800,1746,0,0
"Germany",2021-12-31,24,7193186,1269622,112111,10317,0,0
"Ghana",2021-12-31,24,142986,12066,1295,86,0,0
"Greece",2021-12-31,24,1210853,271950,20790,2633,0,0
"Grenada",2021-12-31,24,6181,284,200,0,0,0
"Guatemala",2021-12-31,24,628359,10375,16107,164,0,0
"Guinea",2021-12-31,24,32051,1281,391,4,0,0
"GuineaBissau",2021-12-31,24,6484,44,149,1,0,0
"Guyana",2021-12-31,24,39573,1699,1054,60,0,0
"Haiti",2021-12-31,24,25985,810,766,28,0,0
"HolySee",2021-12-31,24,27,0,0,0,0,0
"Honduras",2021-12-31,24,379402,1543,10433,31,0,0
"HongKong",2021-12-31,24,12649,213,213,0,0,0
"Hungary",2021-12-31,24,1256415,153307,39186,4665,0,0
"Iceland",2021-12-31,24,27059,9165,37,2,0,0
"India",2021-12-31,24,34861579,264803,481486,12239,0,0
"Indonesia",2021-12-31,24,4262720,6311,144094,264,0,0
"Iran",2021-12-31,24,6194401,76956,131606,1776,0,0
"Iraq",2021-12-31,24,2093740,12568,24158,338,0,0
"Ireland",2021-12-31,24,788559,218444,5912,260,0,0
"Israel",2021-12-31,24,1383932,40272,8243,47,0,0
"Italy",2021-12-31,24,6125683,1097136,137402,3574,0,0
"Jamaica",2021-12-31,24,93920,2671,2473,81,0,0
"Japan",2021-12-31,24,1732296,5660,18389,32,0,0
"Jordan",2021-12-31,24,1047953,94010,12372,764,0,0
"Kazakhstan",2021-12-31,24,1072518,17546,18211,366,0,0
"Kenya",2021-12-31,24,295028,39940,5378,43,0,0
"Kiribati",2021-12-31,24,2,0,0,0,0,0
"Kosovo",2021-12-31,24,161484,393,2990,6,0,0
"Kuwait",2021-12-31,24,417135,3773,2468,3,0,0
"Kyrgyzstan",2021-12-31,24,184689,1338,2802,56,0,0
"Laos",2021-12-31,24,111060,37322,372,202,0,0
"Latvia",2021-12-31,24,276674,23015,4570,391,0,0
"Lebanon",2021-12-31,24,727930,57274,9119,394,0,0
"Lesotho",2021-12-31,24,28408,6629,665,3,0,0
"Liberia",2021-12-31,24,6278,454,287,0,0,0
"Libya",2021-12-31,24,388734,16098,5710,254,0,0
"Liechtenstein",2021-12-31,24,6131,1453,69,8,0,0
"Lithuania",2021-12-31,24,519597,49299,7387,650,0,0
"Luxembourg",2021-12-31,24,103766,14585,915,40,0,0
"Macao",2021-12-31,24,79,2,0,0,0,0
"Madagascar",2021-12-31,24,50279,5949,1027,60,0,0
"Malawi",2021-12-31,24,75075,13159,2364,58,0,0
"Malaysia",2021-12-31,24,2758086,125304,31487,1062,0,0
"Maldives",2021-12-31,24,95700,4050,262,12,0,0
"Mali",2021-12-31,24,21008,3574,660,54,0,0
"Malta",2021-12-31,24,52473,13038,476,8,0,0
"MarshallIslands",2021-12-31,24,4,0,0,0,0,0
"Mauritania",2021-12-31,24,41473,2207,866,34,0,0
"Mauritius",2021-12-31,24,23493,1950,240,0,0,0
"Mexico",2021-12-31,24,3979723,95157,299428,5478,0,0
"Moldova",2021-12-31,24,376155,12381,10275,1156,0,0
"Monaco",2021-12-31,24,4985,1247,38,2,0,0
"Mongolia",2021-12-31,24,389361,7279,2059,54,0,0
"Montenegro",2021-12-31,24,170034,12658,2411,104,0,0
"Morocco",2021-12-31,24,963092,13175,14849,73,0,0
"Mozambique",2021-12-31,24,189080,37532,2006,65,0,0
"MSZaandam",2021-12-31,24,9,0,2,0,0,0
"Namibia",2021-12-31,24,147974,18787,3633,60,0,0
"Nepal",2021-12-31,24,828431,7065,11594,68,0,0
"Netherlands",2021-12-31,24,3183134,498677,21392,1529,0,0
"NewZealand",2021-12-31,24,14120,2396,51,7,0,0
"Nicaragua",2021-12-31,24,17487,233,217,5,0,0
"Niger",2021-12-31,24,7405,398,275,16,0,0
"Nigeria",2021-12-31,24,241513,27295,3030,53,0,0
"NorthMacedonia",2021-12-31,24,225049,9464,7960,379,0,0
"Norway",2021-12-31,24,394259,126416,1305,251,0,0
"Oman",2021-12-31,24,305489,935,4116,3,0,0
"Pakistan",2021-12-31,24,1295933,10679,28933,196,0,0
"Palau",2021-12-31,24,8,0,0,0,0,0
"Panama",2021-12-31,24,495920,18178,7428,63,0,0
"PapuaNewGuinea",2021-12-31,24,36158,979,590,44,0,0
"Paraguay",2021-12-31,24,466101,3043,16624,152,0,0
"Peru",2021-12-31,24,2292254,55903,202653,1477,0,0
"Philippines",2021-12-31,24,2843979,11245,51504,2959,0,0
"Poland",2021-12-31,24,4108215,568154,97054,13471,0,0
"Portugal",2021-12-31,24,1389646,242397,18955,514,0,0
"Qatar",2021-12-31,24,250528,7081,618,7,0,0
"RepublicofKorea",2021-12-31,24,635253,182903,5625,1966,0,0
"Romania",2021-12-31,24,1808891,29224,58752,2223,0,0
"Russia",2021-12-31,24,10320405,851765,302671,32771,0,0
"Rwanda",2021-12-31,24,111786,11437,1350,8,0,0
"SaintKittsandNevis",2021-12-31,24,2999,213,28,0,0,0
"SaintLucia",2021-12-31,24,13570,570,295,15,0,0
"SaintVincentandtheGrenadines",2021-12-31,24,5850,325,81,7,0,0
"Samoa",2021-12-31,24,3,0,0,0,0,0
"SanMarino",2021-12-31,24,8202,2163,100,7,0,0
"SaoTomeandPrincipe",2021-12-31,24,3897,166,57,1,0,0
"SaudiArabia",2021-12-31,24,556236,6484,8877,41,0,0
"Senegal",2021-12-31,24,75055,1068,1890,5,0,0
"Serbia",2021-12-31,24,1299339,44494,12714,1023,0,0
"Seychelles",2021-12-31,24,24788,1371,134,9,0,0
"SierraLeone",2021-12-31,24,7064,662,123,2,0,0
"Singapore",2021-12-31,24,279405,14680,828,110,0,0
"Slovakia",2021-12-31,24,1371082,200882,16635,2217,0,0
"Slovenia",2021-12-31,24,464048,43150,5589,365,0,0
"SolomonIslands",2021-12-31,24,24,4,0,0,0,0
"Somalia",2021-12-31,24,23532,516,1333,6,0,0
"SouthAfrica",2021-12-31,24,3458286,490234,91145,1302,0,0
"SouthSudan",2021-12-31,24,15242,2484,135,2,0,0
"Spain",2021-12-31,24,6294745,1130561,89405,1353,0,0
"SriLanka",2021-12-31,24,587245,23256,14979,633,0,0
"Sudan",2021-12-31,24,46518,3434,3331,172,0,0
"Suriname",2021-12-31,24,52446,1598,1189,22,0,0
"Sweden",2021-12-31,24,1314784,109925,15310,159,0,0
"Switzerland",2021-12-31,24,1332615,317953,12217,695,0,0
"Syria",2021-12-31,24,50278,2108,2897,148,0,0
"Taiwan",2021-12-31,24,17029,428,850,2,0,0
"Tajikistan",2021-12-31,24,17493,0,125,0,0,0
"Tanzania",2021-12-31,24,29306,3036,737,7,0,0
"Thailand",2021-12-31,24,2223435,107563,21698,927,0,0
"TimorLeste",2021-12-31,24,19837,14,122,0,0,0
"Togo",2021-12-31,24,30163,3898,248,5,0,0
"Tonga",2021-12-31,24,1,0,0,0,0,0
"TrinidadandTobago",2021-12-31,24,91899,20538,2869,711,0,0
"Tunisia",2021-12-31,24,726706,9134,25569,196,0,0
"Turkey",2021-12-31,24,9484520,686962,82361,5519,0,0
"Uganda",2021-12-31,24,140737,13187,3294,42,0,0
"Ukraine",2021-12-31,24,3847226,240604,102088,10820,0,0
"UnitedArabEmirates",2021-12-31,24,761937,19896,2164,17,0,0
"UnitedKingdom",2021-12-31,24,13011556,2725811,149096,3682,0,0
"Uruguay",2021-12-31,24,413383,13688,6170,39,0,0
"US",2021-12-31,24,54743982,6183384,825536,44208,0,0
"Uzbekistan",2021-12-31,24,198903,5695,1485,83,0,0
"Vanuatu",2021-12-31,24,7,1,1,0,0,0
"Venezuela",2021-12-31,24,444635,13339,5328,184,0,0
"Vietnam",2021-12-31,24,1731257,493175,32394,7142,0,0
"WestBankandGaza",2021-12-31,24,469748,9695,4919,123,0,0
"Yemen",2021-12-31,24,10126,122,1984,34,0,0
"Zambia",2021-12-31,24,254274,44105,3734,67,0,0
"Zimbabwe",2021-12-31,24,213258,78633,5004,297,0,0
"Afghanistan",2022-01-01,25,158107,23,7356,0,0,0
"Albania",2022-01-01,25,210224,0,3217,0,0,0
"Algeria",2022-01-01,25,218818,386,6284,8,0,0
"Andorra",2022-01-01,25,23740,0,140,0,0,0
"Angola",2022-01-01,25,82398,805,1772,2,0,0
"AntiguaandBarbuda",2022-01-01,25,4283,0,119,0,0,0
"Argentina",2022-01-01,25,5674428,20020,117181,12,0,0
"Armenia",2022-01-01,25,344980,50,7975,3,0,0
"Australia",2022-01-01,25,462955,60006,2257,9,0,0
"Austria",2022-01-01,25,1282227,3608,13749,16,0,0
"Azerbaijan",2022-01-01,25,617311,364,8365,7,0,0
"Bahamas",2022-01-01,25,24476,0,717,0,0,0
"Bahrain",2022-01-01,25,282677,615,1394,0,0,0
"Bangladesh",2022-01-01,25,1585909,370,28076,4,0,0
"Barbados",2022-01-01,25,28810,245,262,2,0,0
"Belarus",2022-01-01,25,700421,1311,5594,16,0,0
"Belgium",2022-01-01,25,2105343,0,28331,0,0,0
"Belize",2022-01-01,25,32840,0,602,0,0,0
"Benin",2022-01-01,25,24935,0,161,0,0,0
"Bhutan",2022-01-01,25,2660,0,3,0,0,0
"Bolivia",2022-01-01,25,599753,0,19680,0,0,0
"BosniaandHerzegovina",2022-01-01,25,291313,0,13442,0,0,0
"Botswana",2022-01-01,25,219509,0,2444,0,0,0
"Brazil",2022-01-01,25,22295621,3782,619367,33,0,0
"Brunei",2022-01-01,25,15470,0,98,0,0,0
"Bulgaria",2022-01-01,25,748184,1076,30983,28,0,0
"BurkinaFaso",2022-01-01,25,17632,0,318,0,0,0
"Burma",2022-01-01,25,530946,112,19272,4,0,0
"Burundi",2022-01-01,25,27366,0,38,0,0,0
